ping_id,subscriber_ref,media_id,ping_date,ping_time,playback_position_seconds,device_code
SVP01894,SV100017,SVC0016,2025-07-05,10:42:52,3600,stb
SVP01895,SV100017,SVC0016,2025-07-05,10:43:52,3660,stb
SVP01896,SV100017,SVC0016,2025-07-05,10:44:52,3720,stb
SVP01897,SV100017,SVC0016,2025-07-05,10:45:52,3780,stb
SVP01898,SV100017,SVC0016,2025-07-05,10:46:52,3840,stb
SVP01899,SV100017,SVC0016,2025-07-05,10:47:52,3900,stb
SVP01900,SV100017,SVC0016,2025-07-05,10:48:52,3960,stb
SVP01901,SV100017,SVC0016,2025-07-05,10:49:52,4020,stb
SVP01902,SV100017,SVC0016,2025-07-05,10:50:52,4080,stb
SVP01903,SV100017,SVC0016,2025-07-05,10:51:52,4140,stb
SVP01904,SV100017,SVC0016,2025-07-05,10:52:52,4200,stb
SVP01905,SV100017,SVC0016,2025-07-05,10:53:52,4260,stb
SVP01906,SV100017,SVC0016,2025-07-05,10:54:52,4320,stb
SVP01907,SV100017,SVC0016,2025-07-05,10:55:52,4380,stb
SVP01908,SV100017,SVC0016,2025-07-05,10:56:52,4440,stb
SVP01909,SV100016,SVC0018,2025-11-04,15:44:13,0,browser
SVP01910,SV100016,SVC0018,2025-11-04,15:45:13,60,browser
SVP01911,SV100016,SVC0018,2025-11-04,15:46:13,120,browser
SVP01912,SV100016,SVC0018,2025-11-04,15:47:13,180,browser
SVP01913,SV100016,SVC0018,2025-11-04,15:48:13,240,browser
SVP01914,SV100016,SVC0018,2025-11-04,15:49:13,300,browser
SVP01915,SV100016,SVC0018,2025-11-04,15:50:13,360,browser
SVP01916,SV100016,SVC0018,2025-11-04,15:51:13,420,browser
SVP01917,SV100016,SVC0018,2025-11-04,15:52:13,480,browser
SVP01918,SV100016,SVC0018,2025-11-04,15:53:13,540,browser
SVP01919,SV100016,SVC0018,2025-11-04,15:54:13,600,browser
SVP01920,SV100016,SVC0018,2025-11-04,15:55:13,660,browser
SVP01921,SV100016,SVC0018,2025-11-04,15:56:13,720,browser
SVP01922,SV100016,SVC0018,2025-11-04,15:57:13,780,browser
SVP01923,SV100016,SVC0018,2025-11-04,15:58:13,840,browser
SVP01924,SV100016,SVC0018,2025-11-04,15:59:13,900,browser
SVP01925,SV100016,SVC0018,2025-11-04,16:00:13,960,browser
SVP01926,SV100016,SVC0018,2025-11-04,16:01:13,1020,browser
SVP01927,SV100004,SVC0025,2026-01-01,16:22:53,0,stb
SVP01928,SV100004,SVC0025,2026-01-01,16:23:53,60,stb
SVP01929,SV100004,SVC0025,2026-01-01,16:24:53,120,stb
SVP01930,SV100004,SVC0025,2026-01-01,16:25:53,180,stb
SVP01931,SV100004,SVC0025,2026-01-01,16:27:53,300,stb
SVP01932,SV100004,SVC0025,2026-01-01,16:28:53,360,stb
SVP01933,SV100004,SVC0025,2026-01-01,16:29:53,420,stb
SVP01934,SV100004,SVC0025,2026-01-01,16:30:53,480,stb
SVP01935,SV100004,SVC0025,2026-01-01,16:31:53,540,stb
SVP01936,SV100004,SVC0025,2026-01-01,16:32:53,600,stb
SVP01937,SV100004,SVC0025,2026-01-01,16:33:53,660,stb
SVP01938,SV100004,SVC0025,2026-01-01,16:34:53,720,stb
SVP01939,SV100004,SVC0025,2026-01-01,16:35:53,780,stb
SVP01940,SV100004,SVC0025,2026-01-01,16:36:53,840,stb
SVP01941,SV100004,SVC0025,2026-01-01,16:37:53,900,stb
SVP01942,SV100004,SVC0025,2026-01-01,16:38:53,960,stb
SVP01943,SV100004,SVC0025,2026-01-01,16:39:53,1020,stb
SVP01944,SV100004,SVC0025,2026-01-01,16:40:53,1080,stb
SVP01945,SV100004,SVC0025,2026-01-01,16:41:53,1140,stb
SVP01946,SV100004,SVC0025,2026-01-01,16:42:53,1200,stb
SVP01947,SV100004,SVC0025,2026-01-01,16:43:53,1260,stb
SVP01948,SV100004,SVC0025,2026-01-01,16:44:53,1320,stb
SVP01949,SV100004,SVC0025,2026-01-01,16:45:53,1380,stb
SVP01950,SV100004,SVC0025,2026-01-01,16:46:53,1440,stb
SVP01951,SV100004,SVC0025,2026-01-01,16:47:53,1500,stb
SVP01952,SV100004,SVC0025,2026-01-01,16:48:53,1560,stb
SVP01953,SV100004,SVC0025,2026-01-01,16:49:53,1620,stb
SVP01954,SV100004,SVC0025,2026-01-01,16:50:53,1680,stb
SVP01955,SV100004,SVC0025,2026-01-01,16:51:53,1740,stb
SVP01956,SV100004,SVC0025,2026-01-01,16:53:53,1860,stb
SVP01957,SV100004,SVC0025,2026-01-01,16:54:53,1920,stb
SVP01958,SV100004,SVC0025,2026-01-01,16:55:53,1980,stb
SVP01959,SV100004,SVC0025,2026-01-01,16:56:53,2040,stb
SVP01960,SV100004,SVC0025,2026-01-01,16:57:53,2100,stb
SVP01961,SV100004,SVC0025,2026-01-01,16:58:53,2160,stb
SVP01962,SV100004,SVC0025,2026-01-01,16:59:53,2220,stb
SVP01963,SV100004,SVC0025,2026-01-01,17:00:53,2280,stb
SVP01964,SV100004,SVC0025,2026-01-01,17:01:53,2340,stb
SVP01965,SV100004,SVC0025,2026-01-01,17:02:53,2400,stb
SVP01966,SV100004,SVC0025,2026-01-01,17:03:53,2460,stb
SVP01967,SV100004,SVC0025,2026-01-01,17:04:53,2520,stb
SVP01968,SV100004,SVC0025,2026-01-01,17:05:53,2580,stb
SVP01969,SV100004,SVC0025,2026-01-01,17:06:53,2640,stb
SVP01970,SV100004,SVC0025,2026-01-01,17:07:53,2700,stb
SVP01971,SV100004,SVC0025,2026-01-01,17:08:53,2760,stb
SVP01972,SV100004,SVC0025,2026-01-01,17:09:53,2820,stb
SVP01973,SV100004,SVC0025,2026-01-01,17:10:53,2880,stb
SVP01974,SV100004,SVC0025,2026-01-01,17:11:53,2940,stb
SVP01975,SV100004,SVC0025,2026-01-01,17:12:53,3000,stb
SVP01976,SV100004,SVC0025,2026-01-01,17:13:53,3060,stb
SVP01977,SV100004,SVC0025,2026-01-01,17:14:53,3120,stb
SVP01978,SV100004,SVC0025,2026-01-01,17:15:53,3180,stb
SVP01979,SV100004,SVC0025,2026-01-01,17:16:53,3240,stb
SVP01980,SV100004,SVC0025,2026-01-01,17:17:53,3300,stb
SVP01981,SV100004,SVC0025,2026-01-01,17:18:53,3360,stb
SVP01982,SV100004,SVC0025,2026-01-01,17:19:53,3420,stb
SVP01983,SV100004,SVC0025,2026-01-01,17:20:53,3480,stb
SVP01984,SV100004,SVC0025,2026-01-01,17:21:53,3540,stb
SVP01985,SV100004,SVC0025,2026-01-01,17:22:53,3600,stb
SVP01986,SV100004,SVC0025,2026-01-01,17:23:53,3660,stb
SVP01987,SV100004,SVC0025,2026-01-01,17:24:53,3720,stb
SVP01988,SV100004,SVC0025,2026-01-01,17:25:53,3780,stb
SVP01989,SV100004,SVC0025,2026-01-01,17:26:53,3840,stb
SVP01990,SV100004,SVC0025,2026-01-01,17:27:53,3900,stb
SVP01991,SV100004,SVC0025,2026-01-01,17:28:53,3960,stb
SVP01992,SV100004,SVC0025,2026-01-01,17:29:53,4020,stb
SVP01993,SV100004,SVC0025,2026-01-01,17:30:53,4080,stb
SVP01994,SV100004,SVC0025,2026-01-01,17:31:53,4140,stb
SVP01995,SV100004,SVC0025,2026-01-01,17:32:53,4200,stb
SVP01996,SV100004,SVC0025,2026-01-01,17:33:53,4260,stb
SVP01997,SV100004,SVC0025,2026-01-01,17:34:53,4320,stb
SVP01998,SV100004,SVC0025,2026-01-01,17:35:53,4380,stb
SVP01999,SV100004,SVC0025,2026-01-01,17:36:53,4440,stb
SVP02000,SV100004,SVC0025,2026-01-01,17:37:53,4500,stb
SVP02001,SV100004,SVC0025,2026-01-01,17:38:53,4560,stb
SVP02002,SV100004,SVC0025,2026-01-01,17:39:53,4620,stb
SVP02003,SV100004,SVC0025,2026-01-01,17:40:53,4680,stb
SVP02004,SV100004,SVC0025,2026-01-01,17:41:53,4740,stb
SVP02005,SV100004,SVC0025,2026-01-01,17:42:53,4800,stb
SVP02006,SV100004,SVC0025,2026-01-01,17:43:53,4860,stb
SVP02007,SV100004,SVC0025,2026-01-01,17:44:53,4920,stb
SVP02008,SV100004,SVC0025,2026-01-01,17:45:53,4980,stb
SVP02009,SV100004,SVC0025,2026-01-01,17:46:53,5040,stb
SVP02010,SV100004,SVC0025,2026-01-01,17:47:29,5076,stb
SVP02011,SV100019,SVC0014,2026-01-06,13:02:08,0,tab
SVP02012,SV100019,SVC0014,2026-01-06,13:03:08,60,tab
SVP02013,SV100019,SVC0014,2026-01-06,13:04:08,120,tab
SVP02014,SV100019,SVC0014,2026-01-06,13:05:08,180,tab
SVP02015,SV100019,SVC0014,2026-01-06,13:06:08,240,tab
SVP02016,SV100019,SVC0014,2026-01-06,13:07:08,300,tab
SVP02017,SV100019,SVC0014,2026-01-06,13:08:08,360,tab
SVP02018,SV100019,SVC0014,2026-01-06,13:09:08,420,tab
SVP02019,SV100019,SVC0014,2026-01-06,13:10:08,480,tab
SVP02020,SV100019,SVC0014,2026-01-06,13:11:08,540,tab
SVP02021,SV100019,SVC0014,2026-01-06,13:12:08,600,tab
SVP02022,SV100019,SVC0014,2026-01-06,13:13:08,660,tab
SVP02023,SV100019,SVC0014,2026-01-06,13:14:08,720,tab
SVP02024,SV100019,SVC0014,2026-01-06,13:15:08,780,tab
SVP02025,SV100019,SVC0014,2026-01-06,13:16:08,840,tab
SVP02026,SV100019,SVC0014,2026-01-06,13:17:08,900,tab
SVP02027,SV100019,SVC0014,2026-01-06,13:18:08,960,tab
SVP02028,SV100019,SVC0014,2026-01-06,13:19:08,1020,tab
SVP02029,SV100019,SVC0014,2026-01-06,13:20:08,1080,tab
SVP02030,SV100019,SVC0014,2026-01-06,13:21:08,1140,tab
SVP02031,SV100019,SVC0014,2026-01-06,13:22:08,1200,tab
SVP02032,SV100019,SVC0014,2026-01-06,13:23:08,1260,tab
SVP02033,SV100019,SVC0014,2026-01-06,13:24:08,1320,tab
SVP02034,SV100019,SVC0014,2026-01-06,13:25:08,1380,tab
SVP02035,SV100019,SVC0014,2026-01-06,13:26:08,1440,tab
SVP02036,SV100019,SVC0014,2026-01-06,13:27:08,1500,tab
SVP02037,SV100019,SVC0014,2026-01-06,13:28:08,1560,tab
SVP02038,SV100019,SVC0014,2026-01-06,13:29:08,1620,tab
SVP02039,SV100019,SVC0014,2026-01-06,13:30:08,1680,tab
SVP02040,SV100019,SVC0014,2026-01-06,13:31:08,1740,tab
SVP02041,SV100019,SVC0014,2026-01-06,13:33:08,1860,tab
SVP02042,SV100019,SVC0014,2026-01-06,13:34:08,1920,tab
SVP02043,SV100019,SVC0014,2026-01-06,13:35:08,1980,tab
SVP02044,SV100019,SVC0014,2026-01-06,13:37:08,2100,tab
SVP02045,SV100019,SVC0014,2026-01-06,13:38:08,2160,tab
SVP02046,SV100019,SVC0014,2026-01-06,13:39:08,2220,tab
SVP02047,SV100019,SVC0014,2026-01-06,13:40:08,2280,tab
SVP02048,SV100019,SVC0014,2026-01-06,13:41:08,2340,tab
SVP02049,SV100019,SVC0014,2026-01-06,13:42:08,2400,tab
SVP02050,SV100019,SVC0014,2026-01-06,13:43:07,2459,tab
SVP02051,SV100002,SVC0013,2026-01-06,15:40:57,0,mob
SVP02052,SV100002,SVC0013,2026-01-06,15:41:57,60,mob
SVP02053,SV100002,SVC0013,2026-01-06,15:42:57,120,mob
SVP02054,SV100002,SVC0013,2026-01-06,15:43:57,180,mob
SVP02055,SV100002,SVC0013,2026-01-06,15:44:57,240,mob
SVP02056,SV100002,SVC0013,2026-01-06,15:45:57,300,mob
SVP02057,SV100002,SVC0013,2026-01-06,15:46:57,360,mob
SVP02058,SV100002,SVC0013,2026-01-06,15:47:57,420,mob
SVP02059,SV100002,SVC0013,2026-01-06,15:49:47,530,mob
SVP02060,SV100018,SVC0004,2026-01-07,22:12:43,0,mob
SVP02061,SV100018,SVC0004,2026-01-07,22:14:43,120,mob
SVP02062,SV100018,SVC0004,2026-01-07,22:15:43,180,mob
SVP02063,SV100018,SVC0004,2026-01-07,22:16:43,240,mob
SVP02064,SV100018,SVC0004,2026-01-07,22:17:43,300,mob
SVP02065,SV100018,SVC0004,2026-01-07,22:18:43,360,mob
SVP02066,SV100018,SVC0004,2026-01-07,22:19:43,420,mob
SVP02067,SV100018,SVC0004,2026-01-07,22:20:43,480,mob
SVP02068,SV100018,SVC0004,2026-01-07,22:21:43,540,mob
SVP02069,SV100018,SVC0004,2026-01-07,22:23:43,660,mob
SVP02070,SV100018,SVC0004,2026-01-07,22:24:43,720,mob
SVP02071,SV100018,SVC0004,2026-01-07,22:25:43,780,mob
SVP02072,SV100018,SVC0004,2026-01-07,22:27:10,867,mob
SVP02073,SV100012,SVC0013,2026-01-08,13:27:44,0,mob
SVP02074,SV100012,SVC0013,2026-01-08,13:28:44,60,mob
SVP02075,SV100012,SVC0013,2026-01-08,13:29:44,120,mob
SVP02076,SV100012,SVC0013,2026-01-08,13:30:44,180,mob
SVP02077,SV100012,SVC0013,2026-01-08,13:31:44,240,mob
SVP02078,SV100012,SVC0013,2026-01-08,13:32:44,300,mob
SVP02079,SV100012,SVC0013,2026-01-08,13:33:44,360,mob
SVP02080,SV100012,SVC0013,2026-01-08,13:34:44,420,mob
SVP02081,SV100012,SVC0013,2026-01-08,13:35:44,480,mob
SVP02082,SV100012,SVC0013,2026-01-08,13:36:44,540,mob
SVP02083,SV100012,SVC0013,2026-01-08,13:37:44,600,mob
SVP02084,SV100012,SVC0013,2026-01-08,13:38:44,660,mob
SVP02085,SV100012,SVC0013,2026-01-08,13:39:44,720,mob
SVP02086,SV100012,SVC0013,2026-01-08,13:40:44,780,mob
SVP02087,SV100012,SVC0013,2026-01-08,13:41:44,840,mob
SVP02088,SV100012,SVC0013,2026-01-08,13:43:44,960,mob
SVP02089,SV100012,SVC0013,2026-01-08,13:45:44,1080,mob
SVP02090,SV100012,SVC0013,2026-01-08,13:46:44,1140,mob
SVP02091,SV100012,SVC0013,2026-01-08,13:47:44,1200,mob
SVP02092,SV100012,SVC0013,2026-01-08,13:48:44,1260,mob
SVP02093,SV100012,SVC0013,2026-01-08,13:49:44,1320,mob
SVP02094,SV100012,SVC0013,2026-01-08,13:50:44,1380,mob
SVP02095,SV100012,SVC0013,2026-01-08,13:51:44,1440,mob
SVP02096,SV100012,SVC0013,2026-01-08,13:52:44,1500,mob
SVP02097,SV100012,SVC0013,2026-01-08,13:53:44,1560,mob
SVP02098,SV100012,SVC0013,2026-01-08,13:54:44,1620,mob
SVP02099,SV100012,SVC0013,2026-01-08,13:55:44,1680,mob
SVP02100,SV100012,SVC0013,2026-01-08,13:56:44,1740,mob
SVP02101,SV100012,SVC0013,2026-01-08,13:57:44,1800,mob
SVP02102,SV100012,SVC0013,2026-01-08,13:58:44,1860,mob
SVP02103,SV100012,SVC0013,2026-01-08,13:59:44,1920,mob
SVP02104,SV100012,SVC0013,2026-01-08,14:00:44,1980,mob
SVP02105,SV100012,SVC0013,2026-01-08,14:01:44,2040,mob
SVP02106,SV100012,SVC0013,2026-01-08,14:02:44,2100,mob
SVP02107,SV100012,SVC0013,2026-01-08,14:03:44,2160,mob
SVP02108,SV100012,SVC0013,2026-01-08,14:04:44,2220,mob
SVP02109,SV100012,SVC0013,2026-01-08,14:05:44,2280,mob
SVP02110,SV100012,SVC0013,2026-01-08,14:06:44,2340,mob
SVP02111,SV100012,SVC0013,2026-01-08,14:07:44,2400,mob
SVP02112,SV100012,SVC0013,2026-01-08,14:08:44,2460,mob
SVP02113,SV100012,SVC0013,2026-01-08,14:09:44,2520,mob
SVP02114,SV100012,SVC0013,2026-01-08,14:10:44,2580,mob
SVP02115,SV100012,SVC0013,2026-01-08,14:11:44,2640,mob
SVP02116,SV100012,SVC0013,2026-01-08,14:12:44,2700,mob
SVP02117,SV100012,SVC0013,2026-01-08,14:13:44,2760,mob
SVP02118,SV100012,SVC0013,2026-01-08,14:14:44,2820,mob
SVP02119,SV100012,SVC0013,2026-01-08,14:15:44,2880,mob
SVP02120,SV100012,SVC0013,2026-01-08,14:16:44,2940,mob
SVP02121,SV100012,SVC0013,2026-01-08,14:17:44,3000,mob
SVP02122,SV100012,SVC0013,2026-01-08,14:18:44,3060,mob
SVP02123,SV100012,SVC0013,2026-01-08,14:19:44,3120,mob
SVP02124,SV100012,SVC0013,2026-01-08,14:20:44,3180,mob
SVP02125,SV100012,SVC0013,2026-01-08,14:21:44,3240,mob
SVP02126,SV100012,SVC0013,2026-01-08,14:22:44,3300,mob
SVP02127,SV100012,SVC0013,2026-01-08,14:24:44,3420,mob
SVP02128,SV100012,SVC0013,2026-01-08,14:25:44,3480,mob
SVP02129,SV100012,SVC0013,2026-01-08,14:26:44,3540,mob
SVP02130,SV100012,SVC0013,2026-01-08,14:27:44,3600,mob
SVP02131,SV100012,SVC0013,2026-01-08,14:28:44,3660,mob
SVP02132,SV100012,SVC0013,2026-01-08,14:29:44,3720,mob
SVP02133,SV100012,SVC0013,2026-01-08,14:31:44,3840,mob
SVP02134,SV100012,SVC0013,2026-01-08,14:32:44,3900,mob
SVP02135,SV100012,SVC0013,2026-01-08,14:33:44,3960,mob
SVP02136,SV100012,SVC0013,2026-01-08,14:34:44,4020,mob
SVP02137,SV100012,SVC0013,2026-01-08,14:36:44,4140,mob
SVP02138,SV100012,SVC0013,2026-01-08,14:37:44,4200,mob
SVP02139,SV100012,SVC0013,2026-01-08,14:38:44,4260,mob
SVP02140,SV100012,SVC0013,2026-01-08,14:39:44,4320,mob
SVP02141,SV100012,SVC0013,2026-01-08,14:40:24,4360,mob
SVP02142,SV100015,SVC0001,2026-01-09,18:10:50,0,mob
SVP02143,SV100015,SVC0001,2026-01-09,18:11:50,60,mob
SVP02144,SV100015,SVC0001,2026-01-09,18:12:50,120,mob
SVP02145,SV100015,SVC0001,2026-01-09,18:13:50,180,mob
SVP02146,SV100015,SVC0001,2026-01-09,18:14:50,240,mob
SVP02147,SV100015,SVC0001,2026-01-09,18:15:50,300,mob
SVP02148,SV100015,SVC0001,2026-01-09,18:16:50,360,mob
SVP02149,SV100015,SVC0001,2026-01-09,18:17:50,420,mob
SVP02150,SV100015,SVC0001,2026-01-09,18:18:50,480,mob
SVP02151,SV100015,SVC0001,2026-01-09,18:19:50,540,mob
SVP02152,SV100015,SVC0001,2026-01-09,18:20:50,600,mob
SVP02153,SV100015,SVC0001,2026-01-09,18:21:50,660,mob
SVP02154,SV100015,SVC0001,2026-01-09,18:22:50,720,mob
SVP02155,SV100015,SVC0001,2026-01-09,18:23:50,780,mob
SVP02156,SV100015,SVC0001,2026-01-09,18:24:50,840,mob
SVP02157,SV100015,SVC0001,2026-01-09,18:25:50,900,mob
SVP02158,SV100015,SVC0001,2026-01-09,18:26:50,960,mob
SVP02159,SV100015,SVC0001,2026-01-09,18:28:50,1080,mob
SVP02160,SV100015,SVC0001,2026-01-09,18:29:50,1140,mob
SVP02161,SV100015,SVC0001,2026-01-09,18:30:50,1200,mob
SVP02162,SV100015,SVC0001,2026-01-09,18:31:50,1260,mob
SVP02163,SV100015,SVC0001,2026-01-09,18:33:50,1380,mob
SVP02164,SV100015,SVC0001,2026-01-09,18:34:50,1440,mob
SVP02165,SV100015,SVC0001,2026-01-09,18:35:50,1500,mob
SVP02166,SV100015,SVC0001,2026-01-09,18:36:50,1560,mob
SVP02167,SV100015,SVC0001,2026-01-09,18:37:50,1620,mob
SVP02168,SV100015,SVC0001,2026-01-09,18:38:50,1680,mob
SVP02169,SV100015,SVC0001,2026-01-09,18:40:50,1800,mob
SVP02170,SV100015,SVC0001,2026-01-09,18:41:50,1860,mob
SVP02171,SV100015,SVC0001,2026-01-09,18:42:50,1920,mob
SVP02172,SV100015,SVC0001,2026-01-09,18:43:50,1980,mob
SVP02173,SV100015,SVC0001,2026-01-09,18:44:50,2040,mob
SVP02174,SV100015,SVC0001,2026-01-09,18:45:50,2100,mob
SVP02175,SV100015,SVC0001,2026-01-09,18:46:50,2160,mob
SVP02176,SV100015,SVC0001,2026-01-09,18:47:50,2220,mob
SVP02177,SV100015,SVC0001,2026-01-09,18:48:50,2280,mob
SVP02178,SV100015,SVC0001,2026-01-09,18:49:50,2340,mob
SVP02179,SV100015,SVC0001,2026-01-09,18:50:50,2400,mob
SVP02180,SV100015,SVC0001,2026-01-09,18:51:50,2460,mob
SVP02181,SV100015,SVC0001,2026-01-09,18:52:50,2520,mob
SVP02182,SV100015,SVC0001,2026-01-09,18:53:50,2580,mob
SVP02183,SV100015,SVC0001,2026-01-09,18:55:50,2700,mob
SVP02184,SV100015,SVC0001,2026-01-09,18:56:50,2760,mob
SVP02185,SV100015,SVC0001,2026-01-09,18:57:50,2820,mob
SVP02186,SV100015,SVC0001,2026-01-09,18:58:50,2880,mob
SVP02187,SV100015,SVC0001,2026-01-09,18:59:50,2940,mob
SVP02188,SV100015,SVC0001,2026-01-09,19:00:50,3000,mob
SVP02189,SV100015,SVC0001,2026-01-09,19:01:50,3060,mob
SVP02190,SV100015,SVC0001,2026-01-09,19:02:50,3120,mob
SVP02191,SV100015,SVC0001,2026-01-09,19:03:50,3180,mob
SVP02192,SV100015,SVC0001,2026-01-09,19:04:50,3240,mob
SVP02193,SV100015,SVC0001,2026-01-09,19:05:50,3300,mob
SVP02194,SV100015,SVC0001,2026-01-09,19:07:50,3420,mob
SVP02195,SV100015,SVC0001,2026-01-09,19:08:50,3480,mob
SVP02196,SV100015,SVC0001,2026-01-09,19:09:50,3540,mob
SVP02197,SV100015,SVC0001,2026-01-09,19:10:50,3600,mob
SVP02198,SV100015,SVC0001,2026-01-09,19:12:50,3720,mob
SVP02199,SV100015,SVC0001,2026-01-09,19:13:50,3780,mob
SVP02200,SV100015,SVC0001,2026-01-09,19:14:50,3840,mob
SVP02201,SV100015,SVC0001,2026-01-09,19:15:50,3900,mob
SVP02202,SV100015,SVC0001,2026-01-09,19:16:50,3960,mob
SVP02203,SV100015,SVC0001,2026-01-09,19:17:50,4020,mob
SVP02204,SV100015,SVC0001,2026-01-09,19:18:50,4080,mob
SVP02205,SV100015,SVC0001,2026-01-09,19:19:50,4140,mob
SVP02206,SV100015,SVC0001,2026-01-09,19:20:50,4200,mob
SVP02207,SV100015,SVC0001,2026-01-09,19:21:50,4260,mob
SVP02208,SV100015,SVC0001,2026-01-09,19:22:50,4320,mob
SVP02209,SV100015,SVC0001,2026-01-09,19:23:50,4380,mob
SVP02210,SV100015,SVC0001,2026-01-09,19:24:50,4440,mob
SVP02211,SV100015,SVC0001,2026-01-09,19:25:50,4500,mob
SVP02212,SV100015,SVC0001,2026-01-09,19:26:50,4560,mob
SVP02213,SV100015,SVC0001,2026-01-09,19:27:50,4620,mob
SVP02214,SV100015,SVC0001,2026-01-09,19:28:50,4680,mob
SVP02215,SV100015,SVC0001,2026-01-09,19:29:50,4740,mob
SVP02216,SV100015,SVC0001,2026-01-09,19:30:50,4800,mob
SVP02217,SV100015,SVC0001,2026-01-09,19:31:50,4860,mob
SVP02218,SV100015,SVC0001,2026-01-09,19:32:50,4920,mob
SVP02219,SV100015,SVC0001,2026-01-09,19:33:50,4980,mob
SVP02220,SV100015,SVC0001,2026-01-09,19:34:50,5040,mob
SVP02221,SV100015,SVC0001,2026-01-09,19:35:50,5100,mob
SVP02222,SV100015,SVC0001,2026-01-09,19:36:50,5160,mob
SVP02223,SV100015,SVC0001,2026-01-09,19:37:50,5220,mob
SVP02224,SV100015,SVC0001,2026-01-09,19:38:50,5280,mob
SVP02225,SV100015,SVC0001,2026-01-09,19:39:50,5340,mob
SVP02226,SV100015,SVC0001,2026-01-09,19:40:50,5400,mob
SVP02227,SV100015,SVC0001,2026-01-09,19:41:50,5460,mob
SVP02228,SV100015,SVC0001,2026-01-09,19:42:50,5520,mob
SVP02229,SV100015,SVC0001,2026-01-09,19:43:50,5580,mob
SVP02230,SV100015,SVC0001,2026-01-09,19:44:50,5640,mob
SVP02231,SV100015,SVC0001,2026-01-09,19:45:50,5700,mob
SVP02232,SV100015,SVC0001,2026-01-09,19:46:50,5760,mob
SVP02233,SV100015,SVC0001,2026-01-09,19:47:50,5820,mob
SVP02234,SV100015,SVC0001,2026-01-09,19:48:50,5880,mob
SVP02235,SV100015,SVC0001,2026-01-09,19:49:50,5940,mob
SVP02236,SV100015,SVC0001,2026-01-09,19:50:50,6000,mob
SVP02237,SV100015,SVC0001,2026-01-09,19:52:50,6120,mob
SVP02238,SV100015,SVC0001,2026-01-09,19:53:50,6180,mob
SVP02239,SV100015,SVC0001,2026-01-09,19:53:51,6181,mob
SVP02240,SV100019,SVC0004,2026-01-09,23:45:08,0,mob
SVP02241,SV100019,SVC0004,2026-01-09,23:46:08,60,mob
SVP02242,SV100019,SVC0004,2026-01-09,23:47:08,120,mob
SVP02243,SV100019,SVC0004,2026-01-09,23:48:08,180,mob
SVP02244,SV100019,SVC0004,2026-01-09,23:49:08,240,mob
SVP02245,SV100019,SVC0004,2026-01-09,23:50:08,300,mob
SVP02246,SV100019,SVC0004,2026-01-09,23:51:08,360,mob
SVP02247,SV100019,SVC0004,2026-01-09,23:52:08,420,mob
SVP02248,SV100019,SVC0004,2026-01-09,23:53:08,480,mob
SVP02249,SV100019,SVC0004,2026-01-09,23:54:08,540,mob
SVP02250,SV100019,SVC0004,2026-01-09,23:55:08,600,mob
SVP02251,SV100019,SVC0004,2026-01-09,23:56:08,660,mob
SVP02252,SV100019,SVC0004,2026-01-09,23:57:08,720,mob
SVP02253,SV100019,SVC0004,2026-01-09,23:58:08,780,mob
SVP02254,SV100019,SVC0004,2026-01-09,23:59:08,840,mob
SVP02255,SV100019,SVC0004,2026-01-10,00:00:08,900,mob
SVP02256,SV100019,SVC0004,2026-01-10,00:01:08,960,mob
SVP02257,SV100019,SVC0004,2026-01-10,00:02:08,1020,mob
SVP02258,SV100019,SVC0004,2026-01-10,00:03:08,1080,mob
SVP02259,SV100019,SVC0004,2026-01-10,00:04:08,1140,mob
SVP02260,SV100019,SVC0004,2026-01-10,00:05:08,1200,mob
SVP02261,SV100019,SVC0004,2026-01-10,00:07:08,1320,mob
SVP02262,SV100019,SVC0004,2026-01-10,00:08:08,1380,mob
SVP02263,SV100019,SVC0004,2026-01-10,00:09:08,1440,mob
SVP02264,SV100019,SVC0004,2026-01-10,00:10:08,1500,mob
SVP02265,SV100019,SVC0004,2026-01-10,00:11:08,1560,mob
SVP02266,SV100019,SVC0004,2026-01-10,00:12:08,1620,mob
SVP02267,SV100019,SVC0004,2026-01-10,00:13:08,1680,mob
SVP02268,SV100019,SVC0004,2026-01-10,00:14:08,1740,mob
SVP02269,SV100019,SVC0004,2026-01-10,00:15:08,1800,mob
SVP02270,SV100019,SVC0004,2026-01-10,00:16:08,1860,mob
SVP02271,SV100019,SVC0004,2026-01-10,00:17:08,1920,mob
SVP02272,SV100019,SVC0004,2026-01-10,00:18:08,1980,mob
SVP02273,SV100019,SVC0004,2026-01-10,00:19:08,2040,mob
SVP02274,SV100019,SVC0004,2026-01-10,00:20:08,2100,mob
SVP02275,SV100019,SVC0004,2026-01-10,00:21:08,2160,mob
SVP02276,SV100019,SVC0004,2026-01-10,00:22:08,2220,mob
SVP02277,SV100019,SVC0004,2026-01-10,00:23:08,2280,mob
SVP02278,SV100019,SVC0004,2026-01-10,00:24:08,2340,mob
SVP02279,SV100019,SVC0004,2026-01-10,00:25:08,2400,mob
SVP02280,SV100019,SVC0004,2026-01-10,00:26:08,2460,mob
SVP02281,SV100019,SVC0004,2026-01-10,00:27:08,2520,mob
SVP02282,SV100019,SVC0004,2026-01-10,00:28:08,2580,mob
SVP02283,SV100019,SVC0004,2026-01-10,00:28:42,2614,mob
SVP02284,SV100020,SVC0015,2026-01-12,17:23:05,0,mob
